Order_ID,Order_Date,Year,Month_No,Month,SKU,ASIN,Product_Name,Category,Sub_Category,Qty,Unit_Price,Discount_%,Amount,Status,Fulfilment,Shipping_Level,Sales_Channel,City,Region,Promotion,Stock_On_Hand,Lead_Time_Days,Reorder_Point
ORD-2025-120252,2025-12-23,2025,12,Dec,AMZ-HOME-002,B0HOME002,Memory Foam Pillow,Home,Bedding,1,35.86,0.15,30.48,Shipped,FBA,Standard,Amazon App,Canberra,ACT,Christmas Deal,125,4,50
ORD-2025-120256,2025-12-23,2025,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,25.95,0.05,24.65,Delivered,FBA,Standard,Amazon.com.au,Sydney,NSW,Holiday Bundle,140,3,90
ORD-2025-120257,2025-12-23,2025,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,2,24.21,0,48.42,Shipped,FBA,Priority,Marketplace,Sydney,NSW,Holiday Bundle,95,2,60
ORD-2025-120258,2025-12-23,2025,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,2,24.39,0.1,43.9,Shipped,Seller Fulfilled,Standard,Amazon App,Hobart,TAS,Christmas Deal,133,4,90
ORD-2025-120259,2025-12-23,2025,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,24.03,0.15,0,Cancelled,FBA,Expedited,Amazon.com.au,Hobart,TAS,Holiday Bundle,137,2,40
ORD-2025-120260,2025-12-23,2025,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,24.68,0.15,0,Cancelled,FBA,Priority,Marketplace,Brisbane,QLD,Boxing Day,132,4,50
ORD-2025-120261,2025-12-23,2025,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,3,24.22,0,72.66,Shipped,Seller Fulfilled,Expedited,Amazon App,Brisbane,QLD,Christmas Deal,143,2,75
ORD-2025-120262,2025-12-23,2025,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,2,23.8,0.15,0,Cancelled,FBA,Standard,Marketplace,Canberra,ACT,Holiday Bundle,101,4,60
ORD-2025-120263,2025-12-23,2025,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,25.68,0.15,0,Cancelled,Seller Fulfilled,Expedited,Marketplace,Perth,WA,Holiday Bundle,157,3,50
ORD-2025-120264,2025-12-23,2025,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,25.52,0.2,0,Cancelled,FBA,Standard,Amazon App,Perth,WA,Boxing Day,102,2,50
ORD-2025-120265,2025-12-23,2025,12,Dec,AMZ-KIDS-002,B0KIDS002,Remote Control Car,Toys,Vehicles,2,54.65,0.15,92.91,Delivered,Seller Fulfilled,Expedited,Marketplace,Hobart,TAS,None,121,2,75
ORD-2025-120266,2025-12-23,2025,12,Dec,AMZ-KIDS-002,B0KIDS002,Remote Control Car,Toys,Vehicles,2,57.35,0.2,91.76,Delivered,FBA,Priority,Amazon App,Brisbane,QLD,Christmas Deal,115,4,50
ORD-2025-120267,2025-12-23,2025,12,Dec,AMZ-KIDS-002,B0KIDS002,Remote Control Car,Toys,Vehicles,2,53.6,0.1,96.48,Delivered,Seller Fulfilled,Priority,Marketplace,Canberra,ACT,Christmas Deal,157,4,75
ORD-2025-120268,2025-12-23,2025,12,Dec,AMZ-KIDS-002,B0KIDS002,Remote Control Car,Toys,Vehicles,4,54.32,0,217.28,Delivered,FBA,Expedited,Amazon App,Canberra,ACT,Christmas Deal,19,5,75
ORD-2025-120269,2025-12-23,2025,12,Dec,AMZ-KIDS-002,B0KIDS002,Remote Control Car,Toys,Vehicles,1,56.48,0.05,53.66,Delivered,Seller Fulfilled,Expedited,Amazon App,Canberra,ACT,Holiday Bundle,113,2,60
ORD-2025-120270,2025-12-23,2025,12,Dec,AMZ-KIDS-002,B0KIDS002,Remote Control Car,Toys,Vehicles,2,52.52,0.05,99.79,Delivered,FBA,Priority,Amazon.com.au,Canberra,ACT,Holiday Bundle,171,2,40
ORD-2025-120271,2025-12-23,2025,12,Dec,AMZ-KIDS-002,B0KIDS002,Remote Control Car,Toys,Vehicles,1,56.55,0.2,45.24,Delivered,FBA,Expedited,Marketplace,Hobart,TAS,Christmas Deal,102,3,75
ORD-2025-120272,2025-12-23,2025,12,Dec,AMZ-KIDS-002,B0KIDS002,Remote Control Car,Toys,Vehicles,1,53.77,0,53.77,Delivered,FBA,Priority,Amazon.com.au,Brisbane,QLD,Christmas Deal,146,1,90
ORD-2025-120273,2025-12-23,2025,12,Dec,AMZ-KIT-001,B0KIT001,Air Fryer 5L,Kitchen,Appliances,1,98.39,0.2,78.71,Delivered,FBA,Standard,Amazon App,Canberra,ACT,Holiday Bundle,60,3,75
ORD-2025-120274,2025-12-23,2025,12,Dec,AMZ-KIT-002,B0KIT002,Coffee Grinder,Kitchen,Appliances,1,60.98,0.15,51.83,Delivered,FBA,Expedited,Amazon App,Canberra,ACT,Holiday Bundle,194,2,60
ORD-2025-120275,2025-12-23,2025,12,Dec,AMZ-KIT-002,B0KIT002,Coffee Grinder,Kitchen,Appliances,1,59.84,0.15,50.86,Delivered,Seller Fulfilled,Standard,Amazon.com.au,Perth,WA,Boxing Day,65,3,90
ORD-2025-120276,2025-12-23,2025,12,Dec,AMZ-KIT-002,B0KIT002,Coffee Grinder,Kitchen,Appliances,1,58.1,0,0,Cancelled,Seller Fulfilled,Priority,Amazon.com.au,Adelaide,SA,None,131,2,60
ORD-2025-120277,2025-12-24,2025,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,1,49.45,0.1,44.51,Delivered,FBA,Priority,Marketplace,Brisbane,QLD,Boxing Day,71,2,75
ORD-2025-120278,2025-12-24,2025,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,1,49.82,0.1,44.84,Delivered,FBA,Priority,Amazon.com.au,Sydney,NSW,Holiday Bundle,129,4,75
ORD-2025-120279,2025-12-24,2025,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,1,51.72,0.15,43.96,Delivered,FBA,Standard,Amazon.com.au,Perth,WA,Christmas Deal,181,2,40
ORD-2025-120280,2025-12-24,2025,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,1,48.18,0,0,Cancelled,FBA,Expedited,Marketplace,Canberra,ACT,Christmas Deal,113,3,75
ORD-2025-120281,2025-12-24,2025,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,1,52.38,0.05,49.76,Delivered,FBA,Standard,Marketplace,Sydney,NSW,None,158,3,50
ORD-2025-120282,2025-12-24,2025,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,1,47.64,0.05,0,Cancelled,FBA,Priority,Marketplace,Adelaide,SA,Christmas Deal,172,4,75
ORD-2025-120283,2025-12-24,2025,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,1,51.59,0.1,46.43,Shipped,FBA,Expedited,Marketplace,Hobart,TAS,None,80,3,40
ORD-2025-120284,2025-12-24,2025,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,2,48.97,0.2,78.35,Delivered,FBA,Priority,Amazon App,Adelaide,SA,None,163,3,40
ORD-2025-120285,2025-12-24,2025,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,1,51.34,0,51.34,Shipped,FBA,Priority,Marketplace,Sydney,NSW,Holiday Bundle,141,3,75
ORD-2025-120286,2025-12-24,2025,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,2,52.29,0.05,99.35,Delivered,Seller Fulfilled,Expedited,Amazon.com.au,Hobart,TAS,Holiday Bundle,68,1,40
ORD-2025-120287,2025-12-24,2025,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,1,47.67,0.1,42.9,Delivered,Seller Fulfilled,Standard,Amazon.com.au,Perth,WA,Christmas Deal,129,3,75
ORD-2025-120288,2025-12-24,2025,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,2,48.27,0.15,82.06,Delivered,Seller Fulfilled,Expedited,Amazon.com.au,Canberra,ACT,Boxing Day,126,2,90
ORD-2025-120289,2025-12-24,2025,12,Dec,AMZ-ELEC-002,B0ELEC002,Bluetooth Speaker,Electronics,Audio,2,41.89,0.2,67.02,Delivered,Seller Fulfilled,Priority,Amazon.com.au,Brisbane,QLD,Christmas Deal,166,2,90
ORD-2025-120290,2025-12-24,2025,12,Dec,AMZ-ELEC-002,B0ELEC002,Bluetooth Speaker,Electronics,Audio,1,39.3,0.1,35.37,Shipped,FBA,Priority,Marketplace,Melbourne,VIC,Christmas Deal,121,3,40
ORD-2025-120291,2025-12-24,2025,12,Dec,AMZ-ELEC-002,B0ELEC002,Bluetooth Speaker,Electronics,Audio,1,40.38,0.2,32.3,Delivered,FBA,Standard,Marketplace,Melbourne,VIC,Holiday Bundle,131,1,75
ORD-2025-120292,2025-12-24,2025,12,Dec,AMZ-ELEC-002,B0ELEC002,Bluetooth Speaker,Electronics,Audio,1,40.32,0,40.32,Delivered,Seller Fulfilled,Expedited,Amazon App,Canberra,ACT,Holiday Bundle,174,1,75
ORD-2025-120293,2025-12-24,2025,12,Dec,AMZ-ELEC-002,B0ELEC002,Bluetooth Speaker,Electronics,Audio,1,41.26,0,41.26,Delivered,Seller Fulfilled,Priority,Marketplace,Adelaide,SA,Christmas Deal,110,2,75
ORD-2025-120294,2025-12-24,2025,12,Dec,AMZ-ELEC-002,B0ELEC002,Bluetooth Speaker,Electronics,Audio,1,40.19,0.1,36.17,Shipped,Seller Fulfilled,Priority,Amazon.com.au,Canberra,ACT,Holiday Bundle,76,2,50
ORD-2025-120295,2025-12-24,2025,12,Dec,AMZ-ELEC-002,B0ELEC002,Bluetooth Speaker,Electronics,Audio,1,38.99,0.1,35.09,Delivered,Seller Fulfilled,Standard,Amazon App,Hobart,TAS,None,122,5,50
ORD-2025-120296,2025-12-24,2025,12,Dec,AMZ-ELEC-002,B0ELEC002,Bluetooth Speaker,Electronics,Audio,1,39.84,0.05,37.85,Delivered,FBA,Expedited,Amazon App,Adelaide,SA,Holiday Bundle,105,4,60
ORD-2025-120297,2025-12-24,2025,12,Dec,AMZ-ELEC-002,B0ELEC002,Bluetooth Speaker,Electronics,Audio,3,39.28,0.15,100.16,Delivered,Seller Fulfilled,Priority,Marketplace,Adelaide,SA,Holiday Bundle,119,2,75
ORD-2025-120298,2025-12-24,2025,12,Dec,AMZ-ELEC-002,B0ELEC002,Bluetooth Speaker,Electronics,Audio,1,39.42,0.2,31.54,Delivered,Seller Fulfilled,Expedited,Marketplace,Brisbane,QLD,Holiday Bundle,106,3,40
ORD-2025-120307,2025-12-24,2025,12,Dec,AMZ-FASH-001,B0FASH001,Winter Hoodie,Fashion,Clothing,2,47.1,0.05,89.49,Delivered,Seller Fulfilled,Priority,Amazon App,Perth,WA,Christmas Deal,66,5,40
ORD-2025-120308,2025-12-24,2025,12,Dec,AMZ-FASH-001,B0FASH001,Winter Hoodie,Fashion,Clothing,2,46.76,0.15,79.49,Delivered,Seller Fulfilled,Priority,Marketplace,Hobart,TAS,Boxing Day,108,3,50
ORD-2025-120309,2025-12-24,2025,12,Dec,AMZ-FASH-001,B0FASH001,Winter Hoodie,Fashion,Clothing,2,44.76,0.2,71.62,Delivered,Seller Fulfilled,Priority,Amazon.com.au,Hobart,TAS,None,126,1,50
ORD-2025-120310,2025-12-24,2025,12,Dec,AMZ-FASH-002,B0FASH002,Running Shoes,Fashion,Footwear,1,76.31,0,0,Cancelled,Seller Fulfilled,Standard,Marketplace,Hobart,TAS,Holiday Bundle,123,4,40
ORD-2025-120311,2025-12-24,2025,12,Dec,AMZ-FASH-002,B0FASH002,Running Shoes,Fashion,Footwear,1,79.48,0.05,75.51,Delivered,FBA,Expedited,Amazon.com.au,Sydney,NSW,Boxing Day,159,4,60
ORD-2025-120299,2025-12-24,2025,12,Dec,AMZ-HOME-001,B0HOME001,LED Desk Lamp,Home,Lighting,2,29.29,0.1,52.72,Delivered,Seller Fulfilled,Priority,Amazon App,Melbourne,VIC,Boxing Day,105,2,60
ORD-2025-120300,2025-12-24,2025,12,Dec,AMZ-HOME-001,B0HOME001,LED Desk Lamp,Home,Lighting,1,28.84,0.15,24.51,Delivered,FBA,Expedited,Amazon.com.au,Perth,WA,Holiday Bundle,141,2,60
ORD-2025-120301,2025-12-24,2025,12,Dec,AMZ-HOME-001,B0HOME001,LED Desk Lamp,Home,Lighting,1,30.2,0.2,0,Cancelled,FBA,Priority,Amazon.com.au,Melbourne,VIC,Holiday Bundle,141,2,40
ORD-2025-120302,2025-12-24,2025,12,Dec,AMZ-HOME-002,B0HOME002,Memory Foam Pillow,Home,Bedding,2,35.78,0.2,57.25,Delivered,Seller Fulfilled,Standard,Amazon App,Melbourne,VIC,Boxing Day,115,2,40
ORD-2025-120303,2025-12-24,2025,12,Dec,AMZ-HOME-002,B0HOME002,Memory Foam Pillow,Home,Bedding,1,34.55,0.2,27.64,Delivered,Seller Fulfilled,Standard,Amazon.com.au,Brisbane,QLD,Holiday Bundle,160,2,90
ORD-2025-120304,2025-12-24,2025,12,Dec,AMZ-HOME-002,B0HOME002,Memory Foam Pillow,Home,Bedding,2,33.32,0.1,59.98,Delivered,Seller Fulfilled,Expedited,Amazon.com.au,Adelaide,SA,Holiday Bundle,27,3,90
ORD-2025-120305,2025-12-24,2025,12,Dec,AMZ-HOME-002,B0HOME002,Memory Foam Pillow,Home,Bedding,1,35.85,0.2,28.68,Delivered,FBA,Priority,Marketplace,Perth,WA,Boxing Day,127,5,40
ORD-2025-120306,2025-12-24,2025,12,Dec,AMZ-HOME-002,B0HOME002,Memory Foam Pillow,Home,Bedding,2,36.22,0.15,61.57,Shipped,Seller Fulfilled,Expedited,Amazon.com.au,Melbourne,VIC,Boxing Day,131,4,60
ORD-2025-120312,2025-12-24,2025,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,2,24.7,0.2,0,Cancelled,Seller Fulfilled,Standard,Marketplace,Brisbane,QLD,Christmas Deal,192,3,60
ORD-2025-120313,2025-12-24,2025,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,23.78,0.15,20.21,Shipped,FBA,Priority,Amazon App,Hobart,TAS,Holiday Bundle,140,3,90
ORD-2025-120314,2025-12-24,2025,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,24.53,0.2,0,Cancelled,FBA,Standard,Amazon.com.au,Hobart,TAS,Christmas Deal,92,4,60
ORD-2025-120315,2025-12-24,2025,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,2,24.21,0.15,41.16,Shipped,FBA,Priority,Marketplace,Perth,WA,Boxing Day,157,5,75
ORD-2025-120316,2025-12-24,2025,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,2,24.51,0.2,39.22,Delivered,Seller Fulfilled,Standard,Amazon App,Hobart,TAS,Boxing Day,163,5,75
ORD-2025-120317,2025-12-24,2025,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,25.41,0.1,22.87,Delivered,Seller Fulfilled,Priority,Amazon.com.au,Melbourne,VIC,Holiday Bundle,114,3,90
ORD-2025-120318,2025-12-24,2025,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,24.4,0.15,20.74,Delivered,FBA,Standard,Marketplace,Sydney,NSW,Holiday Bundle,181,1,60
ORD-2025-120319,2025-12-24,2025,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,24.98,0.15,21.23,Delivered,FBA,Standard,Amazon App,Perth,WA,None,116,3,50
ORD-2025-120320,2025-12-24,2025,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,24.18,0,24.18,Delivered,Seller Fulfilled,Priority,Amazon.com.au,Sydney,NSW,Boxing Day,105,3,40
ORD-2025-120321,2025-12-24,2025,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,25.83,0.05,24.54,Delivered,FBA,Priority,Marketplace,Brisbane,QLD,Christmas Deal,66,5,40
ORD-2025-120322,2025-12-24,2025,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,26,0.05,24.7,Delivered,Seller Fulfilled,Priority,Marketplace,Adelaide,SA,Holiday Bundle,165,2,90
ORD-2025-120323,2025-12-24,2025,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,25.84,0.2,20.67,Shipped,FBA,Priority,Amazon.com.au,Adelaide,SA,Boxing Day,88,2,50
ORD-2025-120324,2025-12-24,2025,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,25.54,0.15,21.71,Delivered,FBA,Expedited,Amazon.com.au,Hobart,TAS,Boxing Day,111,3,60
ORD-2025-120325,2025-12-24,2025,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,25.51,0.2,20.41,Delivered,FBA,Priority,Amazon.com.au,Adelaide,SA,Holiday Bundle,110,4,50
ORD-2025-120326,2025-12-24,2025,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,3,23.75,0.05,67.69,Delivered,Seller Fulfilled,Expedited,Amazon App,Hobart,TAS,Boxing Day,145,4,75
ORD-2025-120327,2025-12-24,2025,12,Dec,AMZ-KIDS-002,B0KIDS002,Remote Control Car,Toys,Vehicles,1,55.71,0.1,50.14,Delivered,FBA,Priority,Marketplace,Hobart,TAS,Christmas Deal,126,2,50
ORD-2025-120328,2025-12-24,2025,12,Dec,AMZ-KIDS-002,B0KIDS002,Remote Control Car,Toys,Vehicles,1,57.09,0.15,48.53,Delivered,Seller Fulfilled,Priority,Amazon App,Canberra,ACT,Boxing Day,161,5,50
ORD-2025-120329,2025-12-24,2025,12,Dec,AMZ-KIDS-002,B0KIDS002,Remote Control Car,Toys,Vehicles,2,53.3,0.05,101.27,Delivered,Seller Fulfilled,Expedited,Amazon.com.au,Adelaide,SA,Boxing Day,121,2,50
ORD-2025-120330,2025-12-24,2025,12,Dec,AMZ-KIDS-002,B0KIDS002,Remote Control Car,Toys,Vehicles,1,55.28,0.05,52.52,Delivered,FBA,Expedited,Marketplace,Brisbane,QLD,Christmas Deal,108,2,60
ORD-2025-120331,2025-12-24,2025,12,Dec,AMZ-KIT-001,B0KIT001,Air Fryer 5L,Kitchen,Appliances,2,97.78,0.15,166.23,Delivered,FBA,Expedited,Amazon.com.au,Melbourne,VIC,Holiday Bundle,100,1,40
ORD-2025-120332,2025-12-24,2025,12,Dec,AMZ-KIT-002,B0KIT002,Coffee Grinder,Kitchen,Appliances,1,58.09,0.05,55.19,Delivered,FBA,Standard,Amazon App,Perth,WA,None,120,4,40
ORD-2025-120333,2025-12-24,2025,12,Dec,AMZ-KIT-002,B0KIT002,Coffee Grinder,Kitchen,Appliances,1,59,0.1,53.1,Delivered,FBA,Expedited,Marketplace,Brisbane,QLD,Boxing Day,129,1,50
ORD-2025-120334,2025-12-25,2025,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,1,49.54,0,49.54,Delivered,Seller Fulfilled,Expedited,Amazon App,Melbourne,VIC,Christmas Deal,130,2,90
ORD-2025-120335,2025-12-25,2025,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,1,49.84,0.1,0,Cancelled,Seller Fulfilled,Priority,Marketplace,Sydney,NSW,Holiday Bundle,109,5,90
ORD-2025-120336,2025-12-25,2025,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,1,50.16,0.1,45.14,Delivered,Seller Fulfilled,Priority,Marketplace,Perth,WA,Boxing Day,127,2,50
ORD-2025-120337,2025-12-25,2025,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,1,48.46,0,48.46,Delivered,FBA,Expedited,Marketplace,Canberra,ACT,Christmas Deal,104,5,40
ORD-2025-120338,2025-12-25,2025,12,Dec,AMZ-ELEC-002,B0ELEC002,Bluetooth Speaker,Electronics,Audio,1,41.31,0.15,35.11,Shipped,FBA,Standard,Marketplace,Brisbane,QLD,None,97,3,40
ORD-2025-120339,2025-12-25,2025,12,Dec,AMZ-ELEC-002,B0ELEC002,Bluetooth Speaker,Electronics,Audio,1,39.49,0.05,37.52,Delivered,Seller Fulfilled,Expedited,Amazon.com.au,Hobart,TAS,Christmas Deal,134,2,60
ORD-2025-120340,2025-12-25,2025,12,Dec,AMZ-ELEC-002,B0ELEC002,Bluetooth Speaker,Electronics,Audio,1,38.21,0.2,30.57,Delivered,Seller Fulfilled,Priority,Marketplace,Hobart,TAS,Christmas Deal,137,3,40
ORD-2025-120341,2025-12-25,2025,12,Dec,AMZ-ELEC-002,B0ELEC002,Bluetooth Speaker,Electronics,Audio,2,39.73,0,79.46,Shipped,Seller Fulfilled,Expedited,Amazon App,Brisbane,QLD,Holiday Bundle,82,5,60
ORD-2025-120342,2025-12-25,2025,12,Dec,AMZ-ELEC-002,B0ELEC002,Bluetooth Speaker,Electronics,Audio,1,38.47,0.1,34.62,Shipped,FBA,Expedited,Marketplace,Brisbane,QLD,Holiday Bundle,136,5,60
ORD-2025-120345,2025-12-25,2025,12,Dec,AMZ-FASH-001,B0FASH001,Winter Hoodie,Fashion,Clothing,2,44.42,0.2,0,Cancelled,FBA,Standard,Amazon App,Sydney,NSW,Boxing Day,143,3,90
ORD-2025-120346,2025-12-25,2025,12,Dec,AMZ-FASH-001,B0FASH001,Winter Hoodie,Fashion,Clothing,2,46.14,0.2,0,Cancelled,Seller Fulfilled,Standard,Amazon.com.au,Melbourne,VIC,Boxing Day,99,2,75
ORD-2025-120347,2025-12-25,2025,12,Dec,AMZ-FASH-001,B0FASH001,Winter Hoodie,Fashion,Clothing,1,47.15,0.05,44.79,Delivered,Seller Fulfilled,Standard,Amazon App,Brisbane,QLD,Holiday Bundle,208,3,75
ORD-2025-120348,2025-12-25,2025,12,Dec,AMZ-FASH-001,B0FASH001,Winter Hoodie,Fashion,Clothing,1,46.12,0.05,43.81,Delivered,Seller Fulfilled,Expedited,Amazon.com.au,Sydney,NSW,Holiday Bundle,95,2,40
ORD-2025-120349,2025-12-25,2025,12,Dec,AMZ-FASH-001,B0FASH001,Winter Hoodie,Fashion,Clothing,1,44.51,0.1,0,Cancelled,Seller Fulfilled,Standard,Amazon.com.au,Hobart,TAS,None,208,3,90
ORD-2025-120350,2025-12-25,2025,12,Dec,AMZ-FASH-002,B0FASH002,Running Shoes,Fashion,Footwear,1,78.27,0,78.27,Shipped,FBA,Priority,Amazon.com.au,Adelaide,SA,None,105,2,60
ORD-2025-120351,2025-12-25,2025,12,Dec,AMZ-FASH-002,B0FASH002,Running Shoes,Fashion,Footwear,1,77.11,0.1,69.4,Shipped,Seller Fulfilled,Expedited,Marketplace,Canberra,ACT,Christmas Deal,101,1,90
ORD-2025-120352,2025-12-25,2025,12,Dec,AMZ-FASH-002,B0FASH002,Running Shoes,Fashion,Footwear,2,81.9,0,163.8,Delivered,Seller Fulfilled,Priority,Amazon App,Sydney,NSW,None,131,1,60
ORD-2025-120353,2025-12-25,2025,12,Dec,AMZ-FASH-002,B0FASH002,Running Shoes,Fashion,Footwear,1,76.23,0.05,72.42,Shipped,Seller Fulfilled,Standard,Marketplace,Melbourne,VIC,Boxing Day,120,1,90
ORD-2025-120343,2025-12-25,2025,12,Dec,AMZ-HOME-002,B0HOME002,Memory Foam Pillow,Home,Bedding,1,36.63,0.2,0,Cancelled,Seller Fulfilled,Standard,Marketplace,Sydney,NSW,Holiday Bundle,130,5,50
ORD-2025-120344,2025-12-25,2025,12,Dec,AMZ-HOME-002,B0HOME002,Memory Foam Pillow,Home,Bedding,1,33.87,0.15,28.79,Delivered,Seller Fulfilled,Priority,Amazon.com.au,Hobart,TAS,Christmas Deal,128,2,60
ORD-2025-120354,2025-12-25,2025,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,24.08,0.2,19.26,Delivered,Seller Fulfilled,Expedited,Amazon App,Perth,WA,Christmas Deal,103,2,50
ORD-2025-120355,2025-12-25,2025,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,26.22,0.2,20.98,Shipped,Seller Fulfilled,Priority,Amazon App,Perth,WA,Boxing Day,175,2,50
ORD-2025-120356,2025-12-25,2025,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,2,24.1,0.2,38.56,Delivered,Seller Fulfilled,Priority,Amazon App,Sydney,NSW,None,165,1,50
ORD-2025-120357,2025-12-25,2025,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,25.23,0.15,0,Cancelled,FBA,Standard,Marketplace,Brisbane,QLD,Holiday Bundle,124,3,90
ORD-2025-120358,2025-12-25,2025,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,24.56,0,24.56,Delivered,Seller Fulfilled,Standard,Marketplace,Melbourne,VIC,Holiday Bundle,116,2,40
ORD-2025-120359,2025-12-25,2025,12,Dec,AMZ-KIDS-002,B0KIDS002,Remote Control Car,Toys,Vehicles,1,56.74,0,56.74,Delivered,Seller Fulfilled,Standard,Marketplace,Perth,WA,Holiday Bundle,132,3,90
ORD-2025-120360,2025-12-25,2025,12,Dec,AMZ-KIDS-002,B0KIDS002,Remote Control Car,Toys,Vehicles,1,55.27,0.15,46.98,Delivered,Seller Fulfilled,Priority,Amazon App,Canberra,ACT,Christmas Deal,128,4,40
ORD-2025-120361,2025-12-25,2025,12,Dec,AMZ-KIDS-002,B0KIDS002,Remote Control Car,Toys,Vehicles,3,57.54,0.05,163.99,Delivered,Seller Fulfilled,Expedited,Marketplace,Canberra,ACT,Boxing Day,164,3,40
ORD-2025-120362,2025-12-25,2025,12,Dec,AMZ-KIDS-002,B0KIDS002,Remote Control Car,Toys,Vehicles,1,56.94,0.1,51.25,Delivered,FBA,Expedited,Amazon App,Melbourne,VIC,Holiday Bundle,149,2,50
ORD-2025-120363,2025-12-25,2025,12,Dec,AMZ-KIT-001,B0KIT001,Air Fryer 5L,Kitchen,Appliances,1,96.9,0.1,87.21,Delivered,FBA,Expedited,Amazon.com.au,Sydney,NSW,Christmas Deal,101,5,50
ORD-2025-120364,2025-12-25,2025,12,Dec,AMZ-KIT-002,B0KIT002,Coffee Grinder,Kitchen,Appliances,1,57.72,0,57.72,Delivered,FBA,Expedited,Marketplace,Canberra,ACT,None,75,1,40
ORD-2025-120365,2025-12-25,2025,12,Dec,AMZ-KIT-002,B0KIT002,Coffee Grinder,Kitchen,Appliances,1,62.55,0.1,56.3,Delivered,Seller Fulfilled,Priority,Amazon.com.au,Adelaide,SA,Boxing Day,81,4,40
ORD-2025-120366,2025-12-25,2025,12,Dec,AMZ-KIT-002,B0KIT002,Coffee Grinder,Kitchen,Appliances,1,58.07,0.2,46.46,Shipped,FBA,Standard,Amazon.com.au,Sydney,NSW,Holiday Bundle,80,2,40
